Product_Number,date_dt,demand_last_year,lag_1,lag_7,roll_3_mean,roll_7_mean,demand_T,predicted
Product_a2,2022-04-02,0,363.0,422.0,363.0,380.7142857142857,363,363.14
Product_a2,2022-04-03,0,363.0,428.0,363.0,372.2857142857143,363,361.86
Product_a2,2022-04-04,0,363.0,363.0,363.0,363.0,363,363.0
Product_a2,2022-04-05,0,363.0,363.0,363.0,363.0,363,363.0
Product_a2,2022-04-06,0,363.0,363.0,363.0,363.0,363,363.0
Product_a2,2022-04-07,293,363.0,363.0,363.0,363.0,490,467.7033333333333
Product_a2,2022-04-08,0,490.0,363.0,405.3333333333333,381.14285714285717,420,429.57
Product_a2,2022-04-09,195,420.0,363.0,424.3333333333333,389.2857142857143,316,327.73
Product_a2,2022-04-10,323,316.0,363.0,408.6666666666667,382.57142857142856,327,327.01
Product_a2,2022-04-12,274,327.0,363.0,354.3333333333333,377.42857142857144,333,322.68
Product_a2,2022-04-13,219,333.0,363.0,325.3333333333333,373.14285714285717,0,40.56333333333333
Product_a2,2022-04-14,219,0.0,363.0,220.0,321.2857142857143,0,20.35333333333333
Product_a2,2022-04-15,289,0.0,490.0,111.0,269.42857142857144,290,289.17
Product_a2,2022-04-16,0,290.0,420.0,96.66666666666667,240.85714285714286,198,197.98333333333332
Product_a2,2022-04-17,0,198.0,316.0,162.66666666666666,209.14285714285714,278,267.7133333333333
Product_a2,2022-04-18,276,278.0,327.0,255.33333333333334,203.71428571428572,293,288.30333333333334
Product_a2,2022-04-19,230,293.0,333.0,256.3333333333333,198.85714285714286,244,239.00666666666666
Product_a2,2022-04-20,230,244.0,0.0,271.6666666666667,186.14285714285714,244,243.03666666666666
Product_a2,2022-04-21,230,244.0,0.0,260.3333333333333,221.0,244,236.49666666666667
Product_a2,2022-04-22,230,244.0,290.0,244.0,255.85714285714286,244,246.18333333333334
Product_a2,2022-04-23,0,244.0,198.0,244.0,249.28571428571428,359,343.62
Product_a2,2022-04-24,177,359.0,278.0,282.3333333333333,272.2857142857143,314,272.07
Product_a2,2022-04-25,87,314.0,293.0,305.6666666666667,277.42857142857144,297,290.04083333333335
Product_a2,2022-04-26,133,297.0,244.0,323.3333333333333,278.0,261,251.59333333333333
Product_a2,2022-04-27,176,261.0,244.0,290.6666666666667,280.42857142857144,0,27.786666666666665
Product_a2,2022-04-28,176,0.0,244.0,186.0,245.57142857142858,0,11.293333333333333
Product_a2,2022-04-29,163,0.0,244.0,87.0,210.71428571428572,270,250.2
Product_a2,2022-04-30,0,270.0,359.0,90.0,214.42857142857142,137,149.27666666666667
Product_a2,2022-05-01,158,137.0,314.0,135.66666666666666,182.71428571428572,122,129.36
Product_a2,2022-05-02,212,122.0,297.0,176.33333333333334,155.28571428571428,221,181.87
Product_a2,2022-05-03,193,221.0,261.0,160.0,144.42857142857142,158,186.02666666666667
Product_a2,2022-05-04,193,158.0,0.0,167.0,129.71428571428572,158,142.41333333333333
Product_a2,2022-05-05,193,158.0,0.0,179.0,152.28571428571428,158,159.70296296296297
Product_a2,2022-05-06,0,158.0,270.0,158.0,174.85714285714286,55,89.71498412698412
Product_a2,2022-05-07,0,55.0,137.0,123.66666666666667,144.14285714285714,83,68.19666666666667
Product_a2,2022-05-08,135,83.0,122.0,98.66666666666667,136.42857142857142,125,121.81666666666666
Product_a2,2022-05-09,181,125.0,221.0,87.66666666666667,136.85714285714286,91,105.54
Product_a2,2022-05-10,283,91.0,158.0,99.66666666666667,118.28571428571429,184,164.0
Product_a2,2022-05-11,283,184.0,158.0,133.33333333333334,122.0,184,218.54666666666665
Product_a3,2022-02-02,0,9.0,3.0,9.0,15.0,9,8.926469696969697
Product_a3,2022-02-03,0,9.0,29.0,9.0,15.857142857142858,9,10.13
Product_a3,2022-02-04,0,9.0,25.0,9.0,13.0,9,9.103333333333333
Product_a3,2022-02-05,0,9.0,21.0,9.0,10.714285714285714,9,9.923333333333334
Product_a3,2022-02-06,0,9.0,9.0,9.0,9.0,9,6.80617467581438
Product_a3,2022-02-07,0,9.0,9.0,9.0,9.0,9,6.80617467581438
Product_a3,2022-02-08,0,9.0,9.0,9.0,9.0,9,6.80617467581438
Product_a3,2022-02-09,0,9.0,9.0,9.0,9.0,0,6.80617467581438
Product_a3,2022-02-10,0,0.0,9.0,6.0,7.714285714285714,0,0.7066666666666667
Product_a3,2022-02-11,0,0.0,9.0,3.0,6.428571428571429,0,0.13
Product_a3,2022-02-12,0,0.0,9.0,0.0,5.142857142857143,0,0.0
Product_a3,2022-02-14,0,0.0,9.0,0.0,3.857142857142857,0,0.02
Product_a3,2022-02-15,26,0.0,9.0,0.0,2.5714285714285716,0,0.53
Product_a3,2022-02-16,26,0.0,9.0,0.0,1.2857142857142858,0,1.4557407407407408
Product_a3,2022-02-17,41,0.0,0.0,0.0,0.0,0,21.357444444444447
Product_a3,2022-02-18,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a3,2022-02-19,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a3,2022-02-20,19,0.0,0.0,0.0,0.0,0,0.0
Product_a3,2022-02-21,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-02-22,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-02-23,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-02-24,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-02-25,0,0.0,0.0,0.0,0.0,18,0.9070576322351523
Product_a3,2022-02-26,48,18.0,0.0,6.0,2.5714285714285716,16,18.11
Product_a3,2022-02-27,37,16.0,0.0,11.333333333333334,4.857142857142857,25,22.84
Product_a3,2022-02-28,59,25.0,0.0,19.666666666666668,8.428571428571429,56,52.17666666666667
Product_a3,2022-03-01,39,56.0,0.0,32.333333333333336,16.428571428571427,0,6.58
Product_a3,2022-03-02,39,0.0,0.0,27.0,16.428571428571427,0,4.263333333333334
Product_a3,2022-03-03,7,0.0,0.0,18.666666666666668,16.428571428571427,43,38.45666666666666
Product_a3,2022-03-04,0,43.0,18.0,14.333333333333334,22.571428571428573,47,45.84
Product_a3,2022-03-05,12,47.0,16.0,30.0,26.714285714285715,60,48.25666666666667
Product_a3,2022-03-06,20,60.0,25.0,50.0,33.0,58,52.46
Product_a3,2022-03-07,36,58.0,56.0,55.0,37.714285714285715,41,43.12871794871795
Product_a3,2022-03-08,36,41.0,0.0,53.0,35.57142857142857,41,37.79
Product_a3,2022-03-09,36,41.0,0.0,46.666666666666664,41.42857142857143,41,41.373333333333335
Product_a3,2022-03-10,0,41.0,43.0,41.0,47.285714285714285,10,24.089393939393936
Product_a3,2022-03-11,0,10.0,47.0,30.666666666666668,42.57142857142857,11,14.35
Product_a3,2022-03-12,37,11.0,60.0,20.666666666666668,37.42857142857143,5,11.36
Product_a3,2022-03-13,25,5.0,58.0,8.666666666666666,29.571428571428573,9,9.24
Product_a3,2022-03-14,38,9.0,41.0,8.333333333333334,22.571428571428573,41,31.073333333333334
Product_a3,2022-03-24,0,41.0,41.0,18.333333333333332,22.571428571428573,3,25.33
Product_a3,2022-03-25,0,3.0,41.0,17.666666666666668,17.142857142857142,29,21.583333333333332
Product_a3,2022-03-26,0,29.0,10.0,24.333333333333332,15.428571428571429,25,24.786666666666665
Product_a3,2022-03-27,0,25.0,11.0,19.0,17.571428571428573,21,20.833333333333332
Product_a3,2022-03-28,0,21.0,5.0,25.0,19.0,9,12.417474747474749
Product_a3,2022-03-29,0,9.0,9.0,18.333333333333332,19.571428571428573,9,11.036666666666667
Product_a3,2022-03-30,0,9.0,41.0,13.0,19.571428571428573,9,9.176666666666666
Product_a3,2022-03-31,0,9.0,3.0,9.0,15.0,9,8.926469696969697
Product_a3,2022-04-01,0,9.0,29.0,9.0,15.857142857142858,9,10.13
Product_a3,2022-04-02,0,9.0,25.0,9.0,13.0,9,9.103333333333333
Product_a3,2022-04-03,0,9.0,21.0,9.0,10.714285714285714,9,9.923333333333334
Product_a3,2022-04-04,0,9.0,9.0,9.0,9.0,9,6.80617467581438
Product_a3,2022-04-05,0,9.0,9.0,9.0,9.0,9,6.80617467581438
Product_a3,2022-04-06,0,9.0,9.0,9.0,9.0,9,6.80617467581438
Product_a3,2022-04-07,0,9.0,9.0,9.0,9.0,0,6.80617467581438
Product_a3,2022-04-08,0,0.0,9.0,6.0,7.714285714285714,0,0.7066666666666667
Product_a3,2022-04-09,0,0.0,9.0,3.0,6.428571428571429,0,0.13
Product_a3,2022-04-10,0,0.0,9.0,0.0,5.142857142857143,0,0.0
Product_a3,2022-04-12,0,0.0,9.0,0.0,3.857142857142857,0,0.02
Product_a3,2022-04-13,26,0.0,9.0,0.0,2.5714285714285716,0,0.53
Product_a3,2022-04-14,26,0.0,9.0,0.0,1.2857142857142858,0,1.4557407407407408
Product_a3,2022-04-15,41,0.0,0.0,0.0,0.0,0,21.357444444444447
Product_a3,2022-04-16,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a3,2022-04-17,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a3,2022-04-18,19,0.0,0.0,0.0,0.0,0,0.0
Product_a3,2022-04-19,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-04-20,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-04-21,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-04-22,8,0.0,0.0,0.0,0.0,0,0.4745936511745335
Product_a3,2022-04-23,0,0.0,0.0,0.0,0.0,18,0.9070576322351523
Product_a3,2022-04-24,48,18.0,0.0,6.0,2.5714285714285716,16,18.11
Product_a3,2022-04-25,37,16.0,0.0,11.333333333333334,4.857142857142857,25,22.84
Product_a3,2022-04-26,59,25.0,0.0,19.666666666666668,8.428571428571429,56,52.17666666666667
Product_a3,2022-04-27,39,56.0,0.0,32.333333333333336,16.428571428571427,0,6.58
Product_a3,2022-04-28,39,0.0,0.0,27.0,16.428571428571427,0,4.263333333333334
Product_a3,2022-04-29,7,0.0,0.0,18.666666666666668,16.428571428571427,43,38.45666666666666
Product_a3,2022-04-30,0,43.0,18.0,14.333333333333334,22.571428571428573,47,45.84
Product_a3,2022-05-01,12,47.0,16.0,30.0,26.714285714285715,60,48.25666666666667
Product_a3,2022-05-02,20,60.0,25.0,50.0,33.0,58,52.46
Product_a3,2022-05-03,36,58.0,56.0,55.0,37.714285714285715,41,43.12871794871795
Product_a3,2022-05-04,36,41.0,0.0,53.0,35.57142857142857,41,37.79
Product_a3,2022-05-05,36,41.0,0.0,46.666666666666664,41.42857142857143,41,41.373333333333335
Product_a3,2022-05-06,0,41.0,43.0,41.0,47.285714285714285,10,24.089393939393936
Product_a3,2022-05-07,0,10.0,47.0,30.666666666666668,42.57142857142857,11,14.35
Product_a3,2022-05-08,37,11.0,60.0,20.666666666666668,37.42857142857143,5,11.36
Product_a3,2022-05-09,25,5.0,58.0,8.666666666666666,29.571428571428573,9,9.24
Product_a3,2022-05-10,41,9.0,41.0,8.333333333333334,22.571428571428573,19,30.276666666666667
Product_a3,2022-05-11,41,19.0,41.0,11.0,19.428571428571427,19,21.69
Product_a4,2022-02-02,0,72.0,5.0,72.0,37.142857142857146,72,69.36
Product_a4,2022-02-03,0,72.0,1.0,72.0,46.714285714285715,72,69.94666666666667
Product_a4,2022-02-04,0,72.0,1.0,72.0,56.857142857142854,72,70.96
Product_a4,2022-02-05,0,72.0,37.0,72.0,67.0,72,70.33412698412698
Product_a4,2022-02-06,0,72.0,72.0,72.0,72.0,72,63.99281787656791
Product_a4,2022-02-07,0,72.0,72.0,72.0,72.0,72,63.99281787656791
Product_a4,2022-02-08,0,72.0,72.0,72.0,72.0,72,63.99281787656791
Product_a4,2022-02-09,0,72.0,72.0,72.0,72.0,42,63.99281787656791
Product_a4,2022-02-10,0,42.0,72.0,62.0,67.71428571428571,37,37.87
Product_a4,2022-02-11,0,37.0,72.0,50.333333333333336,62.714285714285715,36,35.196666666666665
Product_a4,2022-02-12,0,36.0,72.0,38.333333333333336,57.57142857142857,2,6.583333333333333
Product_a4,2022-02-14,0,2.0,72.0,25.0,47.57142857142857,0,1.95
Product_a4,2022-02-15,12,0.0,72.0,12.666666666666666,37.285714285714285,0,2.5933333333333333
Product_a4,2022-02-16,12,0.0,72.0,0.6666666666666666,27.0,0,1.6333333333333333
Product_a4,2022-02-17,0,0.0,42.0,0.0,16.714285714285715,0,0.4533333333333333
Product_a4,2022-02-18,0,0.0,37.0,0.0,10.714285714285714,0,0.013333333333333334
Product_a4,2022-02-19,0,0.0,36.0,0.0,5.428571428571429,0,0.0
Product_a4,2022-02-20,0,0.0,2.0,0.0,0.2857142857142857,0,0.0
Product_a4,2022-02-21,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-02-22,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-02-23,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-02-24,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-02-25,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a4,2022-02-26,0,0.0,0.0,0.0,0.0,19,0.9070576322351523
Product_a4,2022-02-27,0,19.0,0.0,6.333333333333333,2.7142857142857144,23,22.293333333333333
Product_a4,2022-02-28,0,23.0,0.0,14.0,6.0,1,2.4266666666666667
Product_a4,2022-03-01,0,1.0,0.0,14.333333333333334,6.142857142857143,0,0.38666666666666666
Product_a4,2022-03-02,0,0.0,0.0,8.0,6.142857142857143,0,1.2433333333333334
Product_a4,2022-03-03,0,0.0,0.0,0.3333333333333333,6.142857142857143,1,0.9166666666666666
Product_a4,2022-03-04,0,1.0,0.0,0.3333333333333333,6.285714285714286,0,0.12333333333333334
Product_a4,2022-03-05,0,0.0,19.0,0.3333333333333333,6.285714285714286,0,3.533333333333333
Product_a4,2022-03-06,0,0.0,23.0,0.3333333333333333,3.5714285714285716,0,0.8266666666666667
Product_a4,2022-03-07,1,0.0,1.0,0.0,0.2857142857142857,0,0.0
Product_a4,2022-03-08,1,0.0,0.0,0.0,0.14285714285714285,0,0.004872074084415282
Product_a4,2022-03-09,1,0.0,0.0,0.0,0.14285714285714285,0,0.004872074084415282
Product_a4,2022-03-10,0,0.0,1.0,0.0,0.14285714285714285,0,0.8143454643521415
Product_a4,2022-03-11,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a4,2022-03-12,1,0.0,0.0,0.0,0.0,0,0.3447890251630177
Product_a4,2022-03-13,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a4,2022-03-14,0,0.0,0.0,0.0,0.0,1,0.9070576322351523
Product_a4,2022-03-24,65,1.0,0.0,0.3333333333333333,0.14285714285714285,5,7.003333333333333
Product_a4,2022-03-25,0,5.0,0.0,2.0,0.8571428571428571,1,2.574444444444444
Product_a4,2022-03-26,71,1.0,0.0,2.3333333333333335,1.0,1,5.006666666666667
Product_a4,2022-03-27,63,1.0,0.0,2.3333333333333335,1.1428571428571428,37,32.00333333333333
Product_a4,2022-03-28,0,37.0,0.0,13.0,6.428571428571429,72,78.43561904761906
Product_a4,2022-03-29,0,72.0,0.0,36.666666666666664,16.714285714285715,72,59.1
Product_a4,2022-03-30,0,72.0,1.0,60.333333333333336,27.0,72,67.21666666666667
Product_a4,2022-03-31,0,72.0,5.0,72.0,37.142857142857146,72,69.36
Product_a4,2022-04-01,0,72.0,1.0,72.0,46.714285714285715,72,69.94666666666667
Product_a4,2022-04-02,0,72.0,1.0,72.0,56.857142857142854,72,70.96
Product_a4,2022-04-03,0,72.0,37.0,72.0,67.0,72,70.33412698412698
Product_a4,2022-04-04,0,72.0,72.0,72.0,72.0,72,63.99281787656791
Product_a4,2022-04-05,0,72.0,72.0,72.0,72.0,72,63.99281787656791
Product_a4,2022-04-06,0,72.0,72.0,72.0,72.0,72,63.99281787656791
Product_a4,2022-04-07,0,72.0,72.0,72.0,72.0,42,63.99281787656791
Product_a4,2022-04-08,0,42.0,72.0,62.0,67.71428571428571,37,37.87
Product_a4,2022-04-09,0,37.0,72.0,50.333333333333336,62.714285714285715,36,35.196666666666665
Product_a4,2022-04-10,0,36.0,72.0,38.333333333333336,57.57142857142857,2,6.583333333333333
Product_a4,2022-04-12,0,2.0,72.0,25.0,47.57142857142857,0,1.95
Product_a4,2022-04-13,12,0.0,72.0,12.666666666666666,37.285714285714285,0,2.5933333333333333
Product_a4,2022-04-14,12,0.0,72.0,0.6666666666666666,27.0,0,1.6333333333333333
Product_a4,2022-04-15,0,0.0,42.0,0.0,16.714285714285715,0,0.4533333333333333
Product_a4,2022-04-16,0,0.0,37.0,0.0,10.714285714285714,0,0.013333333333333334
Product_a4,2022-04-17,0,0.0,36.0,0.0,5.428571428571429,0,0.0
Product_a4,2022-04-18,0,0.0,2.0,0.0,0.2857142857142857,0,0.0
Product_a4,2022-04-19,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-04-20,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-04-21,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-04-22,36,0.0,0.0,0.0,0.0,0,0.0
Product_a4,2022-04-23,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a4,2022-04-24,0,0.0,0.0,0.0,0.0,19,0.9070576322351523
Product_a4,2022-04-25,0,19.0,0.0,6.333333333333333,2.7142857142857144,23,22.293333333333333
Product_a4,2022-04-26,0,23.0,0.0,14.0,6.0,1,2.4266666666666667
Product_a4,2022-04-27,0,1.0,0.0,14.333333333333334,6.142857142857143,0,0.38666666666666666
Product_a4,2022-04-28,0,0.0,0.0,8.0,6.142857142857143,0,1.2433333333333334
Product_a4,2022-04-29,0,0.0,0.0,0.3333333333333333,6.142857142857143,1,0.9166666666666666
Product_a4,2022-04-30,0,1.0,0.0,0.3333333333333333,6.285714285714286,0,0.12333333333333334
Product_a4,2022-05-01,0,0.0,19.0,0.3333333333333333,6.285714285714286,0,3.533333333333333
Product_a4,2022-05-02,0,0.0,23.0,0.3333333333333333,3.5714285714285716,0,0.8266666666666667
Product_a4,2022-05-03,1,0.0,1.0,0.0,0.2857142857142857,0,0.0
Product_a4,2022-05-04,1,0.0,0.0,0.0,0.14285714285714285,0,0.004872074084415282
Product_a4,2022-05-05,1,0.0,0.0,0.0,0.14285714285714285,0,0.004872074084415282
Product_a4,2022-05-06,0,0.0,1.0,0.0,0.14285714285714285,0,0.8143454643521415
Product_a4,2022-05-07,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a4,2022-05-08,1,0.0,0.0,0.0,0.0,0,0.3447890251630177
Product_a4,2022-05-09,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a4,2022-05-10,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a4,2022-05-11,0,0.0,0.0,0.0,0.0,0,0.9070576322351523
Product_a5,2022-02-02,0,36.0,211.0,36.0,128.85714285714286,36,36.92666666666667
Product_a5,2022-02-03,0,36.0,234.0,36.0,103.85714285714286,36,36.906666666666666
Product_a5,2022-02-04,0,36.0,251.0,36.0,75.57142857142857,36,36.96
Product_a5,2022-02-05,0,36.0,98.0,36.0,44.857142857142854,36,39.343333333333334
Product_a5,2022-02-06,0,36.0,36.0,36.0,36.0,36,36.00333333333333
Product_a5,2022-02-07,0,36.0,36.0,36.0,36.0,36,36.00333333333333
Product_a5,2022-02-08,0,36.0,36.0,36.0,36.0,36,36.00333333333333
Product_a5,2022-02-09,102,36.0,36.0,36.0,36.0,114,103.03666666666666
Product_a5,2022-02-10,0,114.0,36.0,62.0,47.142857142857146,99,100.87666666666667
Product_a5,2022-02-11,168,99.0,36.0,83.0,56.142857142857146,201,174.69333333333333
Product_a5,2022-02-12,87,201.0,36.0,138.0,79.71428571428571,192,183.18
Product_a5,2022-02-14,63,192.0,36.0,164.0,102.0,125,131.39666666666668
Product_a5,2022-02-15,75,125.0,36.0,172.66666666666666,114.71428571428571,0,12.106666666666667
Product_a5,2022-02-16,75,0.0,36.0,105.66666666666667,109.57142857142857,0,0.21333333333333335
Product_a5,2022-02-17,37,0.0,114.0,41.666666666666664,104.42857142857143,163,160.13666666666666
Product_a5,2022-02-18,0,163.0,99.0,54.333333333333336,111.42857142857143,145,145.14
Product_a5,2022-02-19,0,145.0,201.0,102.66666666666667,118.0,112,116.89666666666666
Product_a5,2022-02-20,64,112.0,192.0,140.0,105.28571428571429,84,84.43333333333334
Product_a5,2022-02-21,64,84.0,125.0,113.66666666666667,89.85714285714286,79,75.28
Product_a5,2022-02-22,64,79.0,0.0,91.66666666666667,83.28571428571429,79,78.87666666666667
Product_a5,2022-02-23,64,79.0,0.0,80.66666666666667,94.57142857142857,79,84.12333333333333
Product_a5,2022-02-24,64,79.0,163.0,79.0,105.85714285714286,79,79.70333333333333
Product_a5,2022-02-25,0,79.0,145.0,79.0,93.85714285714286,106,107.18666666666667
Product_a5,2022-02-26,110,106.0,112.0,88.0,88.28571428571429,80,80.23
Product_a5,2022-02-27,177,80.0,84.0,88.33333333333333,83.71428571428571,77,78.80708994708993
Product_a5,2022-02-28,168,77.0,79.0,87.66666666666667,82.71428571428571,93,86.54333333333334
Product_a5,2022-03-01,122,93.0,79.0,83.33333333333333,84.71428571428571,0,12.906666666666666
Product_a5,2022-03-02,122,0.0,79.0,56.666666666666664,73.42857142857143,0,7.916666666666667
Product_a5,2022-03-03,37,0.0,79.0,31.0,62.142857142857146,187,164.59333333333333
Product_a5,2022-03-04,0,187.0,106.0,62.333333333333336,77.57142857142857,166,168.42333333333335
Product_a5,2022-03-05,48,166.0,80.0,117.66666666666667,86.14285714285714,223,195.36
Product_a5,2022-03-06,27,223.0,77.0,192.0,106.57142857142857,140,153.32666666666665
Product_a5,2022-03-07,26,140.0,93.0,176.33333333333334,115.57142857142857,104,110.12
Product_a5,2022-03-08,26,104.0,0.0,155.66666666666666,117.14285714285714,104,93.88333333333334
Product_a5,2022-03-09,26,104.0,0.0,116.0,132.0,104,98.65666666666667
Product_a5,2022-03-10,0,104.0,187.0,104.0,146.85714285714286,32,61.25666666666667
Product_a5,2022-03-11,0,32.0,166.0,80.0,124.71428571428571,48,37.946666666666665
Product_a5,2022-03-12,36,48.0,223.0,61.333333333333336,107.85714285714286,26,32.663333333333334
Product_a5,2022-03-13,2,26.0,140.0,35.333333333333336,79.71428571428571,18,22.386666666666667
Product_a5,2022-03-14,114,18.0,104.0,30.666666666666668,62.285714285714285,36,61.36666666666667
Product_a5,2022-03-24,20,36.0,104.0,26.666666666666668,52.57142857142857,211,159.61666666666667
Product_a5,2022-03-25,0,211.0,104.0,88.33333333333333,67.85714285714286,234,202.22
Product_a5,2022-03-26,111,234.0,32.0,160.33333333333334,86.42857142857143,251,217.05333333333334
Product_a5,2022-03-27,65,251.0,48.0,232.0,117.71428571428571,98,128.85333333333332
Product_a5,2022-03-28,0,98.0,26.0,194.33333333333334,124.85714285714286,36,57.12
Product_a5,2022-03-29,0,36.0,18.0,128.33333333333334,126.28571428571429,36,32.94
Product_a5,2022-03-30,0,36.0,36.0,56.666666666666664,128.85714285714286,36,38.31333333333333
Product_a5,2022-03-31,0,36.0,211.0,36.0,128.85714285714286,36,36.92666666666667
Product_a5,2022-04-01,0,36.0,234.0,36.0,103.85714285714286,36,36.906666666666666
Product_a5,2022-04-02,0,36.0,251.0,36.0,75.57142857142857,36,36.96
Product_a5,2022-04-03,0,36.0,98.0,36.0,44.857142857142854,36,39.343333333333334
Product_a5,2022-04-04,0,36.0,36.0,36.0,36.0,36,36.00333333333333
Product_a5,2022-04-05,0,36.0,36.0,36.0,36.0,36,36.00333333333333
Product_a5,2022-04-06,0,36.0,36.0,36.0,36.0,36,36.00333333333333
Product_a5,2022-04-07,102,36.0,36.0,36.0,36.0,114,103.03666666666666
Product_a5,2022-04-08,0,114.0,36.0,62.0,47.142857142857146,99,100.87666666666667
Product_a5,2022-04-09,168,99.0,36.0,83.0,56.142857142857146,201,174.69333333333333
Product_a5,2022-04-10,87,201.0,36.0,138.0,79.71428571428571,192,183.18
Product_a5,2022-04-12,63,192.0,36.0,164.0,102.0,125,131.39666666666668
Product_a5,2022-04-13,75,125.0,36.0,172.66666666666666,114.71428571428571,0,12.106666666666667
Product_a5,2022-04-14,75,0.0,36.0,105.66666666666667,109.57142857142857,0,0.21333333333333335
Product_a5,2022-04-15,37,0.0,114.0,41.666666666666664,104.42857142857143,163,160.13666666666666
Product_a5,2022-04-16,0,163.0,99.0,54.333333333333336,111.42857142857143,145,145.14
Product_a5,2022-04-17,0,145.0,201.0,102.66666666666667,118.0,112,116.89666666666666
Product_a5,2022-04-18,64,112.0,192.0,140.0,105.28571428571429,84,84.43333333333334
Product_a5,2022-04-19,64,84.0,125.0,113.66666666666667,89.85714285714286,79,75.28
Product_a5,2022-04-20,64,79.0,0.0,91.66666666666667,83.28571428571429,79,78.87666666666667
Product_a5,2022-04-21,64,79.0,0.0,80.66666666666667,94.57142857142857,79,84.12333333333333
Product_a5,2022-04-22,64,79.0,163.0,79.0,105.85714285714286,79,79.70333333333333
Product_a5,2022-04-23,0,79.0,145.0,79.0,93.85714285714286,106,107.18666666666667
Product_a5,2022-04-24,110,106.0,112.0,88.0,88.28571428571429,80,80.23
Product_a5,2022-04-25,177,80.0,84.0,88.33333333333333,83.71428571428571,77,78.80708994708993
Product_a5,2022-04-26,168,77.0,79.0,87.66666666666667,82.71428571428571,93,86.54333333333334
Product_a5,2022-04-27,122,93.0,79.0,83.33333333333333,84.71428571428571,0,12.906666666666666
Product_a5,2022-04-28,122,0.0,79.0,56.666666666666664,73.42857142857143,0,7.916666666666667
Product_a5,2022-04-29,37,0.0,79.0,31.0,62.142857142857146,187,164.59333333333333
Product_a5,2022-04-30,0,187.0,106.0,62.333333333333336,77.57142857142857,166,168.42333333333335
Product_a5,2022-05-01,48,166.0,80.0,117.66666666666667,86.14285714285714,223,195.36
Product_a5,2022-05-02,27,223.0,77.0,192.0,106.57142857142857,140,153.32666666666665
Product_a5,2022-05-03,26,140.0,93.0,176.33333333333334,115.57142857142857,104,110.12
Product_a5,2022-05-04,26,104.0,0.0,155.66666666666666,117.14285714285714,104,93.88333333333334
Product_a5,2022-05-05,26,104.0,0.0,116.0,132.0,104,98.65666666666667
Product_a5,2022-05-06,0,104.0,187.0,104.0,146.85714285714286,32,61.25666666666667
Product_a5,2022-05-07,0,32.0,166.0,80.0,124.71428571428571,48,37.946666666666665
Product_a5,2022-05-08,36,48.0,223.0,61.333333333333336,107.85714285714286,26,32.663333333333334
Product_a5,2022-05-09,2,26.0,140.0,35.333333333333336,79.71428571428571,18,22.386666666666667
Product_a5,2022-05-10,8,18.0,104.0,30.666666666666668,62.285714285714285,14,57.38
Product_a5,2022-05-11,8,14.0,104.0,19.333333333333332,49.42857142857143,14,27.44333333333333
Product_a6,2022-02-02,0,2.0,8.0,2.0,10.285714285714286,2,2.1133333333333333
Product_a6,2022-02-03,0,2.0,24.0,2.0,9.428571428571429,2,2.296666666666667
Product_a6,2022-02-04,0,2.0,26.0,2.0,6.285714285714286,2,2.73
Product_a6,2022-02-05,0,2.0,8.0,2.0,2.857142857142857,2,1.82
Product_a6,2022-02-06,0,2.0,2.0,2.0,2.0,2,1.8832512967928123
Product_a6,2022-02-07,0,2.0,2.0,2.0,2.0,2,1.8832512967928123
Product_a6,2022-02-08,0,2.0,2.0,2.0,2.0,2,1.8832512967928123
Product_a6,2022-02-09,30,2.0,2.0,2.0,2.0,47,40.696333333333335
Product_a6,2022-02-10,0,47.0,2.0,17.0,8.428571428571429,149,135.74666666666667
Product_a6,2022-02-11,30,149.0,2.0,66.0,29.428571428571427,231,221.4
Product_a6,2022-02-12,55,231.0,2.0,142.33333333333334,62.142857142857146,136,146.08666666666667
